file_name,relative_path,target_name,date_obs,obs_date,exposure,filter
Qatar-1260821073316.fits,observations\2026-08-21\Qatar-1\session_01\Qatar-1260821073316.fits,Qatar-1,2026-08-21T00:33:16.018-0700,2026-08-21,,Clear
Qatar-1260821073615.fits,observations\2026-08-21\Qatar-1\session_01\Qatar-1260821073615.fits,Qatar-1,2026-08-21T00:36:15.462-0700,2026-08-21,,Clear
Qatar-1260821073916.fits,observations\2026-08-21\Qatar-1\session_01\Qatar-1260821073916.fits,Qatar-1,2026-08-21T00:39:16.778-0700,2026-08-21,,Clear
Qatar-1260821074217.fits,observations\2026-08-21\Qatar-1\session_01\Qatar-1260821074217.fits,Qatar-1,2026-08-21T00:42:17.046-0700,2026-08-21,,Clear
Qatar-1260821074515.fits,observations\2026-08-21\Qatar-1\session_01\Qatar-1260821074515.fits,Qatar-1,2026-08-21T00:45:15.332-0700,2026-08-21,,Clear
Qatar-1260821074815.fits,observations\2026-08-21\Qatar-1\session_01\Qatar-1260821074815.fits,Qatar-1,2026-08-21T00:48:15.873-0700,2026-08-21,,Clear
Qatar-1260821075115.fits,observations\2026-08-21\Qatar-1\session_01\Qatar-1260821075115.fits,Qatar-1,2026-08-21T00:51:15.291-0700,2026-08-21,,Clear
Qatar-1260821075415.fits,observations\2026-08-21\Qatar-1\session_01\Qatar-1260821075415.fits,Qatar-1,2026-08-21T00:54:15.752-0700,2026-08-21,,Clear
Qatar-1260821075715.fits,observations\2026-08-21\Qatar-1\session_01\Qatar-1260821075715.fits,Qatar-1,2026-08-21T00:57:15.235-0700,2026-08-21,,Clear
Qatar-1260821080016.fits,observations\2026-08-21\Qatar-1\session_01\Qatar-1260821080016.fits,Qatar-1,2026-08-21T01:00:16.681-0700,2026-08-21,,Clear
Qatar-1260821080316.fits,observations\2026-08-21\Qatar-1\session_01\Qatar-1260821080316.fits,Qatar-1,2026-08-21T01:03:16.050-0700,2026-08-21,,Clear
Qatar-1260821080615.fits,observations\2026-08-21\Qatar-1\session_01\Qatar-1260821080615.fits,Qatar-1,2026-08-21T01:06:15.381-0700,2026-08-21,,Clear
Qatar-1260821080916.fits,observations\2026-08-21\Qatar-1\session_01\Qatar-1260821080916.fits,Qatar-1,2026-08-21T01:09:16.781-0700,2026-08-21,,Clear
Qatar-1260821081215.fits,observations\2026-08-21\Qatar-1\session_01\Qatar-1260821081215.fits,Qatar-1,2026-08-21T01:12:15.185-0700,2026-08-21,,Clear
Qatar-1260821081515.fits,observations\2026-08-21\Qatar-1\session_01\Qatar-1260821081515.fits,Qatar-1,2026-08-21T01:15:15.581-0700,2026-08-21,,Clear
CoRoT-2260823035758.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823035758.fits,CoRoT-2,2026-08-22T20:57:58.009-0700,2026-08-22,,Clear
CoRoT-2260823040015.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823040015.fits,CoRoT-2,2026-08-22T21:00:15.500-0700,2026-08-22,,Clear
CoRoT-2260823040315.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823040315.fits,CoRoT-2,2026-08-22T21:03:15.938-0700,2026-08-22,,Clear
CoRoT-2260823040615.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823040615.fits,CoRoT-2,2026-08-22T21:06:15.311-0700,2026-08-22,,Clear
CoRoT-2260823040915.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823040915.fits,CoRoT-2,2026-08-22T21:09:15.731-0700,2026-08-22,,Clear
CoRoT-2260823041215.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823041215.fits,CoRoT-2,2026-08-22T21:12:15.157-0700,2026-08-22,,Clear
CoRoT-2260823041515.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823041515.fits,CoRoT-2,2026-08-22T21:15:15.504-0700,2026-08-22,,Clear
CoRoT-2260823041815.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823041815.fits,CoRoT-2,2026-08-22T21:18:15.901-0700,2026-08-22,,Clear
CoRoT-2260823042115.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823042115.fits,CoRoT-2,2026-08-22T21:21:15.390-0700,2026-08-22,,Clear
CoRoT-2260823042415.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823042415.fits,CoRoT-2,2026-08-22T21:24:15.915-0700,2026-08-22,,Clear
CoRoT-2260823042715.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823042715.fits,CoRoT-2,2026-08-22T21:27:15.370-0700,2026-08-22,,Clear
CoRoT-2260823043015.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823043015.fits,CoRoT-2,2026-08-22T21:30:15.968-0700,2026-08-22,,Clear
CoRoT-2260823043315.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823043315.fits,CoRoT-2,2026-08-22T21:33:15.541-0700,2026-08-22,,Clear
CoRoT-2260823043615.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823043615.fits,CoRoT-2,2026-08-22T21:36:15.944-0700,2026-08-22,,Clear
CoRoT-2260823043915.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823043915.fits,CoRoT-2,2026-08-22T21:39:15.301-0700,2026-08-22,,Clear
CoRoT-2260823044215.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823044215.fits,CoRoT-2,2026-08-22T21:42:15.751-0700,2026-08-22,,Clear
CoRoT-2260823044516.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823044516.fits,CoRoT-2,2026-08-22T21:45:16.124-0700,2026-08-22,,Clear
CoRoT-2260823044815.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823044815.fits,CoRoT-2,2026-08-22T21:48:15.499-0700,2026-08-22,,Clear
CoRoT-2260823045115.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823045115.fits,CoRoT-2,2026-08-22T21:51:15.916-0700,2026-08-22,,Clear
CoRoT-2260823045415.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823045415.fits,CoRoT-2,2026-08-22T21:54:15.262-0700,2026-08-22,,Clear
CoRoT-2260823045715.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823045715.fits,CoRoT-2,2026-08-22T21:57:15.665-0700,2026-08-22,,Clear
CoRoT-2260823050015.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823050015.fits,CoRoT-2,2026-08-22T22:00:15.980-0700,2026-08-22,,Clear
CoRoT-2260823050315.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823050315.fits,CoRoT-2,2026-08-22T22:03:15.548-0700,2026-08-22,,Clear
CoRoT-2260823050615.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823050615.fits,CoRoT-2,2026-08-22T22:06:15.903-0700,2026-08-22,,Clear
CoRoT-2260823050915.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823050915.fits,CoRoT-2,2026-08-22T22:09:15.246-0700,2026-08-22,,Clear
CoRoT-2260823051215.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823051215.fits,CoRoT-2,2026-08-22T22:12:15.630-0700,2026-08-22,,Clear
CoRoT-2260823051516.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823051516.fits,CoRoT-2,2026-08-22T22:15:16.062-0700,2026-08-22,,Clear
CoRoT-2260823051815.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823051815.fits,CoRoT-2,2026-08-22T22:18:15.438-0700,2026-08-22,,Clear
CoRoT-2260823052115.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823052115.fits,CoRoT-2,2026-08-22T22:21:15.779-0700,2026-08-22,,Clear
CoRoT-2260823052416.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823052416.fits,CoRoT-2,2026-08-22T22:24:16.128-0700,2026-08-22,,Clear
CoRoT-2260823052715.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823052715.fits,CoRoT-2,2026-08-22T22:27:15.490-0700,2026-08-22,,Clear
CoRoT-2260823053015.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823053015.fits,CoRoT-2,2026-08-22T22:30:15.956-0700,2026-08-22,,Clear
CoRoT-2260823053315.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823053315.fits,CoRoT-2,2026-08-22T22:33:15.340-0700,2026-08-22,,Clear
CoRoT-2260823053616.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823053616.fits,CoRoT-2,2026-08-22T22:36:16.756-0700,2026-08-22,,Clear
CoRoT-2260823053915.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823053915.fits,CoRoT-2,2026-08-22T22:39:15.191-0700,2026-08-22,,Clear
CoRoT-2260823054215.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823054215.fits,CoRoT-2,2026-08-22T22:42:15.555-0700,2026-08-22,,Clear
CoRoT-2260823054515.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823054515.fits,CoRoT-2,2026-08-22T22:45:15.989-0700,2026-08-22,,Clear
CoRoT-2260823054815.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823054815.fits,CoRoT-2,2026-08-22T22:48:15.484-0700,2026-08-22,,Clear
CoRoT-2260823055115.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823055115.fits,CoRoT-2,2026-08-22T22:51:15.985-0700,2026-08-22,,Clear
CoRoT-2260823055415.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823055415.fits,CoRoT-2,2026-08-22T22:54:15.402-0700,2026-08-22,,Clear
CoRoT-2260823055715.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823055715.fits,CoRoT-2,2026-08-22T22:57:15.760-0700,2026-08-22,,Clear
CoRoT-2260823060016.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823060016.fits,CoRoT-2,2026-08-22T23:00:16.112-0700,2026-08-22,,Clear
CoRoT-2260823060315.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823060315.fits,CoRoT-2,2026-08-22T23:03:15.456-0700,2026-08-22,,Clear
CoRoT-2260823060615.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823060615.fits,CoRoT-2,2026-08-22T23:06:15.842-0700,2026-08-22,,Clear
CoRoT-2260823061216.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823061216.fits,CoRoT-2,2026-08-22T23:12:16.690-0700,2026-08-22,,Clear
CoRoT-2260823061516.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823061516.fits,CoRoT-2,2026-08-22T23:15:16.039-0700,2026-08-22,,Clear
CoRoT-2260823061815.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823061815.fits,CoRoT-2,2026-08-22T23:18:15.407-0700,2026-08-22,,Clear
CoRoT-2260823062115.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823062115.fits,CoRoT-2,2026-08-22T23:21:15.791-0700,2026-08-22,,Clear
CoRoT-2260823062415.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823062415.fits,CoRoT-2,2026-08-22T23:24:15.270-0700,2026-08-22,,Clear
CoRoT-2260823062715.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823062715.fits,CoRoT-2,2026-08-22T23:27:15.688-0700,2026-08-22,,Clear
CoRoT-2260823063016.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823063016.fits,CoRoT-2,2026-08-22T23:30:16.015-0700,2026-08-22,,Clear
CoRoT-2260823063315.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823063315.fits,CoRoT-2,2026-08-22T23:33:15.549-0700,2026-08-22,,Clear
CoRoT-2260823063616.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823063616.fits,CoRoT-2,2026-08-22T23:36:16.944-0700,2026-08-22,,Clear
CoRoT-2260823063916.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823063916.fits,CoRoT-2,2026-08-22T23:39:16.377-0700,2026-08-22,,Clear
CoRoT-2260823064215.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823064215.fits,CoRoT-2,2026-08-22T23:42:15.875-0700,2026-08-22,,Clear
CoRoT-2260823064515.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823064515.fits,CoRoT-2,2026-08-22T23:45:15.334-0700,2026-08-22,,Clear
CoRoT-2260823064816.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823064816.fits,CoRoT-2,2026-08-22T23:48:16.714-0700,2026-08-22,,Clear
CoRoT-2260823065115.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823065115.fits,CoRoT-2,2026-08-22T23:51:15.162-0700,2026-08-22,,Clear
CoRoT-2260823065415.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823065415.fits,CoRoT-2,2026-08-22T23:54:15.522-0700,2026-08-22,,Clear
CoRoT-2260823065715.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823065715.fits,CoRoT-2,2026-08-22T23:57:15.977-0700,2026-08-22,,Clear
CoRoT-2260823070015.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823070015.fits,CoRoT-2,2026-08-23T00:00:15.505-0700,2026-08-23,,Clear
CoRoT-2260823070316.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823070316.fits,CoRoT-2,2026-08-23T00:03:16.911-0700,2026-08-23,,Clear
CoRoT-2260823070615.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823070615.fits,CoRoT-2,2026-08-23T00:06:15.296-0700,2026-08-23,,Clear
CoRoT-2260823070915.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823070915.fits,CoRoT-2,2026-08-23T00:09:15.720-0700,2026-08-23,,Clear
CoRoT-2260823071216.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823071216.fits,CoRoT-2,2026-08-23T00:12:16.087-0700,2026-08-23,,Clear
CoRoT-2260823071515.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823071515.fits,CoRoT-2,2026-08-23T00:15:15.482-0700,2026-08-23,,Clear
CoRoT-2260823071815.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823071815.fits,CoRoT-2,2026-08-23T00:18:15.791-0700,2026-08-23,,Clear
CoRoT-2260823072115.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823072115.fits,CoRoT-2,2026-08-23T00:21:15.145-0700,2026-08-23,,Clear
CoRoT-2260823072415.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823072415.fits,CoRoT-2,2026-08-23T00:24:15.594-0700,2026-08-23,,Clear
CoRoT-2260823072715.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823072715.fits,CoRoT-2,2026-08-23T00:27:15.981-0700,2026-08-23,,Clear
CoRoT-2260823073015.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823073015.fits,CoRoT-2,2026-08-23T00:30:15.453-0700,2026-08-23,,Clear
CoRoT-2260823073315.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823073315.fits,CoRoT-2,2026-08-23T00:33:15.809-0700,2026-08-23,,Clear
CoRoT-2260823073615.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823073615.fits,CoRoT-2,2026-08-23T00:36:15.226-0700,2026-08-23,,Clear
CoRoT-2260823073915.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823073915.fits,CoRoT-2,2026-08-23T00:39:15.639-0700,2026-08-23,,Clear
CoRoT-2260823074216.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823074216.fits,CoRoT-2,2026-08-23T00:42:16.063-0700,2026-08-23,,Clear
CoRoT-2260823074515.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823074515.fits,CoRoT-2,2026-08-23T00:45:15.494-0700,2026-08-23,,Clear
CoRoT-2260823074815.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823074815.fits,CoRoT-2,2026-08-23T00:48:15.899-0700,2026-08-23,,Clear
CoRoT-2260823075115.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823075115.fits,CoRoT-2,2026-08-23T00:51:15.312-0700,2026-08-23,,Clear
CoRoT-2260823075415.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823075415.fits,CoRoT-2,2026-08-23T00:54:15.700-0700,2026-08-23,,Clear
CoRoT-2260823075716.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823075716.fits,CoRoT-2,2026-08-23T00:57:16.116-0700,2026-08-23,,Clear
CoRoT-2260823080015.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823080015.fits,CoRoT-2,2026-08-23T01:00:15.592-0700,2026-08-23,,Clear
CoRoT-2260823080315.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823080315.fits,CoRoT-2,2026-08-23T01:03:15.942-0700,2026-08-23,,Clear
CoRoT-2260823080615.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823080615.fits,CoRoT-2,2026-08-23T01:06:15.432-0700,2026-08-23,,Clear
CoRoT-2260823080915.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823080915.fits,CoRoT-2,2026-08-23T01:09:15.820-0700,2026-08-23,,Clear
CoRoT-2260823081215.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823081215.fits,CoRoT-2,2026-08-23T01:12:15.189-0700,2026-08-23,,Clear
CoRoT-2260823081515.fits,observations\2026-08-23\CoRoT-2\session_01\CoRoT-2260823081515.fits,CoRoT-2,2026-08-23T01:15:15.644-0700,2026-08-23,,Clear
WASP-2260824045231.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824045231.fits,WASP-2,2026-08-23T21:52:31.321-0700,2026-08-23,,Clear
WASP-2260824045415.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824045415.fits,WASP-2,2026-08-23T21:54:15.499-0700,2026-08-23,,Clear
WASP-2260824045715.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824045715.fits,WASP-2,2026-08-23T21:57:15.947-0700,2026-08-23,,Clear
WASP-2260824050015.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824050015.fits,WASP-2,2026-08-23T22:00:15.372-0700,2026-08-23,,Clear
WASP-2260824050316.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824050316.fits,WASP-2,2026-08-23T22:03:16.712-0700,2026-08-23,,Clear
WASP-2260824050616.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824050616.fits,WASP-2,2026-08-23T22:06:16.030-0700,2026-08-23,,Clear
WASP-2260824050915.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824050915.fits,WASP-2,2026-08-23T22:09:15.374-0700,2026-08-23,,Clear
WASP-2260824051215.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824051215.fits,WASP-2,2026-08-23T22:12:15.762-0700,2026-08-23,,Clear
WASP-2260824051516.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824051516.fits,WASP-2,2026-08-23T22:15:16.092-0700,2026-08-23,,Clear
WASP-2260824051815.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824051815.fits,WASP-2,2026-08-23T22:18:15.475-0700,2026-08-23,,Clear
WASP-2260824052115.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824052115.fits,WASP-2,2026-08-23T22:21:15.856-0700,2026-08-23,,Clear
WASP-2260824052415.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824052415.fits,WASP-2,2026-08-23T22:24:15.159-0700,2026-08-23,,Clear
WASP-2260824052715.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824052715.fits,WASP-2,2026-08-23T22:27:15.512-0700,2026-08-23,,Clear
WASP-2260824053017.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824053017.fits,WASP-2,2026-08-23T22:30:17.002-0700,2026-08-23,,Clear
WASP-2260824053316.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824053316.fits,WASP-2,2026-08-23T22:33:16.452-0700,2026-08-23,,Clear
WASP-2260824053616.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824053616.fits,WASP-2,2026-08-23T22:36:16.852-0700,2026-08-23,,Clear
WASP-2260824053915.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824053915.fits,WASP-2,2026-08-23T22:39:15.244-0700,2026-08-23,,Clear
WASP-2260824054216.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824054216.fits,WASP-2,2026-08-23T22:42:16.637-0700,2026-08-23,,Clear
WASP-2260824054516.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824054516.fits,WASP-2,2026-08-23T22:45:16.148-0700,2026-08-23,,Clear
WASP-2260824054815.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824054815.fits,WASP-2,2026-08-23T22:48:15.409-0700,2026-08-23,,Clear
WASP-2260824055115.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824055115.fits,WASP-2,2026-08-23T22:51:15.942-0700,2026-08-23,,Clear
WASP-2260824055415.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824055415.fits,WASP-2,2026-08-23T22:54:15.429-0700,2026-08-23,,Clear
WASP-2260824055715.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824055715.fits,WASP-2,2026-08-23T22:57:15.770-0700,2026-08-23,,Clear
WASP-2260824060015.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824060015.fits,WASP-2,2026-08-23T23:00:15.198-0700,2026-08-23,,Clear
WASP-2260824060315.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824060315.fits,WASP-2,2026-08-23T23:03:15.545-0700,2026-08-23,,Clear
WASP-2260824060615.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824060615.fits,WASP-2,2026-08-23T23:06:15.900-0700,2026-08-23,,Clear
WASP-2260824060915.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824060915.fits,WASP-2,2026-08-23T23:09:15.314-0700,2026-08-23,,Clear
WASP-2260824061215.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824061215.fits,WASP-2,2026-08-23T23:12:15.788-0700,2026-08-23,,Clear
WASP-2260824061516.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824061516.fits,WASP-2,2026-08-23T23:15:16.138-0700,2026-08-23,,Clear
WASP-2260824061815.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824061815.fits,WASP-2,2026-08-23T23:18:15.403-0700,2026-08-23,,Clear
WASP-2260824062115.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824062115.fits,WASP-2,2026-08-23T23:21:15.825-0700,2026-08-23,,Clear
WASP-2260824062415.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824062415.fits,WASP-2,2026-08-23T23:24:15.206-0700,2026-08-23,,Clear
WASP-2260824062715.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824062715.fits,WASP-2,2026-08-23T23:27:15.578-0700,2026-08-23,,Clear
WASP-2260824063016.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824063016.fits,WASP-2,2026-08-23T23:30:16.047-0700,2026-08-23,,Clear
WASP-2260824063315.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824063315.fits,WASP-2,2026-08-23T23:33:15.370-0700,2026-08-23,,Clear
WASP-2260824063615.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824063615.fits,WASP-2,2026-08-23T23:36:15.679-0700,2026-08-23,,Clear
WASP-2260824063916.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824063916.fits,WASP-2,2026-08-23T23:39:16.023-0700,2026-08-23,,Clear
WASP-2260824064215.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824064215.fits,WASP-2,2026-08-23T23:42:15.428-0700,2026-08-23,,Clear
WASP-2260824064516.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824064516.fits,WASP-2,2026-08-23T23:45:16.891-0700,2026-08-23,,Clear
WASP-2260824064815.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824064815.fits,WASP-2,2026-08-23T23:48:15.312-0700,2026-08-23,,Clear
WASP-2260824065115.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824065115.fits,WASP-2,2026-08-23T23:51:15.705-0700,2026-08-23,,Clear
WASP-2260824065416.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824065416.fits,WASP-2,2026-08-23T23:54:16.053-0700,2026-08-23,,Clear
WASP-2260824065715.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824065715.fits,WASP-2,2026-08-23T23:57:15.424-0700,2026-08-23,,Clear
WASP-2260824070015.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824070015.fits,WASP-2,2026-08-24T00:00:15.856-0700,2026-08-24,,Clear
WASP-2260824070315.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824070315.fits,WASP-2,2026-08-24T00:03:15.326-0700,2026-08-24,,Clear
WASP-2260824070615.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824070615.fits,WASP-2,2026-08-24T00:06:15.690-0700,2026-08-24,,Clear
WASP-2260824070916.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824070916.fits,WASP-2,2026-08-24T00:09:16.135-0700,2026-08-24,,Clear
WASP-2260824071215.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824071215.fits,WASP-2,2026-08-24T00:12:15.530-0700,2026-08-24,,Clear
WASP-2260824071515.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824071515.fits,WASP-2,2026-08-24T00:15:15.898-0700,2026-08-24,,Clear
WASP-2260824071815.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824071815.fits,WASP-2,2026-08-24T00:18:15.311-0700,2026-08-24,,Clear
WASP-2260824072115.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824072115.fits,WASP-2,2026-08-24T00:21:15.686-0700,2026-08-24,,Clear
WASP-2260824072416.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824072416.fits,WASP-2,2026-08-24T00:24:16.019-0700,2026-08-24,,Clear
WASP-2260824072716.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824072716.fits,WASP-2,2026-08-24T00:27:16.402-0700,2026-08-24,,Clear
WASP-2260824073015.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824073015.fits,WASP-2,2026-08-24T00:30:15.816-0700,2026-08-24,,Clear
WASP-2260824073315.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824073315.fits,WASP-2,2026-08-24T00:33:15.185-0700,2026-08-24,,Clear
WASP-2260824073615.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824073615.fits,WASP-2,2026-08-24T00:36:15.533-0700,2026-08-24,,Clear
WASP-2260824073915.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824073915.fits,WASP-2,2026-08-24T00:39:15.978-0700,2026-08-24,,Clear
WASP-2260824074215.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824074215.fits,WASP-2,2026-08-24T00:42:15.350-0700,2026-08-24,,Clear
WASP-2260824074515.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824074515.fits,WASP-2,2026-08-24T00:45:15.661-0700,2026-08-24,,Clear
WASP-2260824074815.fits,observations\2026-08-24\WASP-2\session_01\WASP-2260824074815.fits,WASP-2,2026-08-24T00:48:15.975-0700,2026-08-24,,Clear
